title,id,language,ontologyId,address,position,access,distance,categories,foodTypes,references,contacts,openingHours,province
Affinity Angkor,here:pds:place:116aabd1-e3e94a032c660f3a2e28eec8d4542157,en,here:cm:ontology:landmark_attraction,"{'label': 'Affinity Angkor, ច្រកផ្លូវ ហ្វាំងគី, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'street': 'ច្រកផ្លូវ ហ្វាំងគី', 'postalCode': '171202'}","{'lat': 13.35598, 'lng': 103.8502}","[{'lat': 13.35596, 'lng': 103.85034}]",88328,"[{'id': '700-7400-0133', 'name': 'Travel Agent/Ticketing', 'primary': True}, {'id': '300-3000-0000', 'name': 'Landmark-Attraction'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '2674750'}]","[{'phone': [{'value': '+85512254554'}], 'www': [{'value': 'http://www.affinityangkor.com'}]}]","[{'text': ['Mon-Sun: 00:00 - 23:30'], 'isOpen': True, 'structured': [{'start': 'T000000', 'duration': 'PT23H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Cambodia Destination Tours,here:pds:place:116w63u4-f01397143b0ba67eeb896b4ee547f3f2,en,here:cm:ontology:landmark_attraction,"{'label': 'Cambodia Destination Tours, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'postalCode': '171202'}","{'lat': 13.37866, 'lng': 103.83966}","[{'lat': 13.37873, 'lng': 103.83954}]",88335,"[{'id': '300-3000-0000', 'name': 'Landmark-Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '14098863'}]","[{'phone': [{'value': '+85569566466'}], 'www': [{'value': 'https://www.facebook.com/cambodiadestination'}]}]","[{'text': ['Mon-Sun: 00:00 - 23:30'], 'isOpen': True, 'structured': [{'start': 'T000000', 'duration': 'PT23H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Travelloops,here:pds:place:116w63u5-1f7fe330687a90c7ac0fd396fb04b6ad,en,here:cm:ontology:landmark_attraction,"{'label': 'Travelloops, ផ្លូវជាតិ 6, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'street': 'ផ្លូវជាតិ 6', 'postalCode': '171202'}","{'lat': 13.37049, 'lng': 103.84362}","[{'lat': 13.37061, 'lng': 103.84369}]",88338,"[{'id': '300-3000-0000', 'name': 'Landmark-Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '8594328'}]","[{'phone': [{'value': '+85510333879'}], 'www': [{'value': 'http://www.travelloops.com'}]}]","[{'text': ['Mon-Sat: 00:00 - 23:30'], 'isOpen': True, 'structured': [{'start': 'T000000', 'duration': 'PT23H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA'}]}]",Siem Reap
Angkor Maravilla Viajes,here:pds:place:116w63gg-985d725c9ddf3d464c6e8ac770d2d073,en,here:cm:ontology:landmark_attraction,"{'label': 'Angkor Maravilla Viajes, ផ្លូវ ផ្សាររាត្រីអង្គរ, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'street': 'ផ្លូវ ផ្សាររាត្រីអង្គរ', 'postalCode': '171202'}","{'lat': 13.35364, 'lng': 103.85136}","[{'lat': 13.35364, 'lng': 103.85137}]",88339,"[{'id': '300-3000-0000', 'name': 'Landmark-Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '11932578'}]","[{'phone': [{'value': '+85592646449'}], 'www': [{'value': 'http://angkormaravilla.com'}]}]","[{'text': ['Mon-Sun: 00:00 - 23:30'], 'isOpen': True, 'structured': [{'start': 'T000000', 'duration': 'PT23H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Social Cycles,here:pds:place:116w63gg-3c4eb932d70097c325e49c1a7be92f1d,en,here:cm:ontology:landmark_attraction,"{'label': 'Social Cycles, ផ្លូវ ផ្សាររាត្រីអង្គរ, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'street': 'ផ្លូវ ផ្សាររាត្រីអង្គរ', 'postalCode': '171202'}","{'lat': 13.35364, 'lng': 103.85136}","[{'lat': 13.35364, 'lng': 103.85137}]",88339,"[{'id': '700-7400-0133', 'name': 'Travel Agent/Ticketing', 'primary': True}, {'id': '300-3000-0000', 'name': 'Landmark-Attraction'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '21244578'}]",[{'www': [{'value': 'https://www.social-cycles.com'}]}],Not Available,Siem Reap
Countryside Motorbike Adventure,here:pds:place:116w63u4-1c03b38ef5ec9e08df3426f4dd8cfff9,en,here:cm:ontology:landmark_attraction,"{'label': 'Countryside Motorbike Adventure, 171203 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'គោកចក', 'postalCode': '171203'}","{'lat': 13.40057, 'lng': 103.84214}","[{'lat': 13.40044, 'lng': 103.84214}]",84871,"[{'id': '300-3000-0000', 'name': 'Landmark-Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '15613800'}]","[{'phone': [{'value': '+85577471571'}], 'www': [{'value': 'http://countrysidemotorbikeadventure.com'}]}]","[{'text': ['Mon-Sun: 00:00 - 23:30'], 'isOpen': True, 'structured': [{'start': 'T000000', 'duration': 'PT23H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Private Siem Reap Tour,here:pds:place:116w63u4-ca6a11b21428eac5f06992665884406b,en,here:cm:ontology:landmark_attraction,"{'label': 'Private Siem Reap Tour, 171203 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'គោកចក', 'postalCode': '171203'}","{'lat': 13.38989, 'lng': 103.8414}","[{'lat': 13.38976, 'lng': 103.84137}]",86055,"[{'id': '300-3000-0000', 'name': 'Landmark-Attraction', 'primary': True}, {'id': '400-4100-0041', 'name': 'Transportation Service'}, {'id': '700-7400-0133', 'name': 'Travel Agent/Ticketing'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '10770870'}, {'supplier': {'id': 'tripadvisor'}, 'id': '15336660'}]","[{'phone': [{'value': '+85563965555', 'categories': [{'id': '300-3000-0000'}]}, {'value': '+85599435858'}], 'www': [{'value': 'http://lotusblancresort.com/private-tour', 'categories': [{'id': '300-3000-0000'}]}, {'value': 'http://privatesiemreaptour.com'}]}]","[{'text': ['Mon-Sun: 00:00 - 23:30'], 'isOpen': True, 'structured': [{'start': 'T000000', 'duration': 'PT23H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Angkor Doors,here:pds:place:116w63u4-e343bddac8c00d1b3b891cc56764de6c,en,here:cm:ontology:landmark_attraction,"{'label': 'Angkor Doors, 171203 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'គោកចក', 'postalCode': '171203'}","{'lat': 13.38955, 'lng': 103.8389}","[{'lat': 13.38942, 'lng': 103.83888}]",86084,"[{'id': '300-3000-0000', 'name': 'Landmark-Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '12030369'}]","[{'phone': [{'value': '+85512630611'}], 'www': [{'value': 'http://www.angkordoors.com'}]}]",Not Available,Siem Reap
Drivers-Tours,here:pds:place:116w63u5-b8d3d31cce055d172771fb4890912736,en,here:cm:ontology:landmark_attraction,"{'label': 'Drivers-Tours, 171203 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'គោកចក', 'postalCode': '171203'}","{'lat': 13.389, 'lng': 103.85174}","[{'lat': 13.38887, 'lng': 103.85172}]",86198,"[{'id': '700-7400-0133', 'name': 'Travel Agent/Ticketing', 'primary': True}, {'id': '300-3000-0000', 'name': 'Landmark-Attraction'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '13602712'}]",[{'www': [{'value': 'https://www.drivers-tours.com/en/destinations-tailor-made-tour-with-driver/tailor-made-tour-to-cambodia-with-private-driver'}]}],"[{'text': ['Mon-Sun: 00:00 - 23:30'], 'isOpen': True, 'structured': [{'start': 'T000000', 'duration': 'PT23H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Angkor Photography Guide,here:pds:place:116w63u5-48e52297259a0a03fdc5aa932607b816,en,here:cm:ontology:landmark_attraction,"{'label': 'Angkor Photography Guide, 171203 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'គោកចក', 'postalCode': '171203'}","{'lat': 13.38852, 'lng': 103.84734}","[{'lat': 13.38852, 'lng': 103.84735}]",86231,"[{'id': '300-3000-0000', 'name': 'Landmark-Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '8692600'}]","[{'phone': [{'value': '+85512848553'}], 'www': [{'value': 'http://www.angkorphotographyguide.com/tour-category/tours-visiting-the-temples-of-angkor-1.html'}]}]",Not Available,Siem Reap
Sokcheat Happiness Siem Reap,here:pds:place:116w63u5-51217cd5f1492f19cae820202bbf7556,en,here:cm:ontology:landmark_attraction,"{'label': 'Sokcheat Happiness Siem Reap, 171203 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'គោកចក', 'postalCode': '171203'}","{'lat': 13.38309, 'lng': 103.85347}","[{'lat': 13.38322, 'lng': 103.85349}]",86863,"[{'id': '300-3000-0000', 'name': 'Landmark-Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '25410366'}]","[{'phone': [{'value': '+855962233213'}], 'www': [{'value': 'https://www.facebook.com/sokcheat.than'}]}]",Not Available,Siem Reap
Asia Backroads Travel,here:pds:place:116w63u5-bd08ea1741e501aa44036c4478099190,en,here:cm:ontology:landmark_attraction,"{'label': 'Asia Backroads Travel, អេអេច21, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'street': 'អេអេច21', 'postalCode': '171202'}","{'lat': 13.37077, 'lng': 103.8438}","[{'lat': 13.37077, 'lng': 103.8438}]",142064,"[{'id': '300-3000-0000', 'name': 'Landmark-Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '26326165'}]","[{'phone': [{'value': '+85585683696'}], 'www': [{'value': 'https://asiabackroads.com'}]}]","[{'text': ['Mon-Fri: 08:00 - 17:00', 'Sat: 08:00 - 12:00'], 'isOpen': True, 'structured': [{'start': 'T080000', 'duration': 'PT09H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR'}, {'start': 'T080000', 'duration': 'PT04H00M', 'recurrence': 'FREQ:DAILY;BYDAY:SA'}]}]",Siem Reap
Cambodia Cab,here:pds:place:116w63gg-2d23f33105cefa88f431ac234884dc8b,en,here:cm:ontology:landmark_attraction,"{'label': 'Cambodia Cab, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'postalCode': '171202'}","{'lat': 13.3588, 'lng': 103.84925}","[{'lat': 13.35893, 'lng': 103.84921}]",142123,"[{'id': '400-4100-0041', 'name': 'Transportation Service', 'primary': True}, {'id': '300-3000-0000', 'name': 'Landmark-Attraction'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '12515316'}]","[{'phone': [{'value': '+855975521573'}], 'www': [{'value': 'http://cambodiacab.com'}]}]","[{'text': ['Mon-Sun: 08:00 - 21:00'], 'isOpen': True, 'structured': [{'start': 'T080000', 'duration': 'PT13H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Kampong Kleang Floating Village Tour,here:pds:place:116w6649-8643503e5030166b01ebfe87faed3b56,en,here:cm:ontology:landmark_attraction,"{'label': 'Kampong Kleang Floating Village Tour, 170404 សូត្រនិគម, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សូត្រនិគម', 'district': 'កំពង់ឃ្លាំង', 'postalCode': '170404'}","{'lat': 13.10386, 'lng': 104.12654}","[{'lat': 13.10378, 'lng': 104.12643}]",100758,"[{'id': '300-3000-0000', 'name': 'Landmark-Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '10168940'}]","[{'phone': [{'value': '+85510827090'}], 'www': [{'value': 'http://www.facebook.com/kampongkleang'}]}]",Not Available,Siem Reap
Ox Cart Adventure Tours,here:pds:place:116w63gg-b6b36bd83001482caf6e75174319e817,en,here:cm:ontology:landmark_attraction,"{'label': 'Ox Cart Adventure Tours, 171206 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ជ្រាវ', 'postalCode': '171206'}","{'lat': 13.3196, 'lng': 103.87456}","[{'lat': 13.31961, 'lng': 103.87442}]",113533,"[{'id': '300-3000-0000', 'name': 'Landmark-Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '7217678'}]","[{'phone': [{'value': '+85589529696'}], 'www': [{'value': 'http://www.oxcartadventuretours.com'}]}]","[{'text': ['Mon-Sun: 05:00 - 18:00'], 'isOpen': True, 'structured': [{'start': 'T050000', 'duration': 'PT13H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
LV Travel,here:pds:place:116w63gg-ec62f7ec5a548d000f6b9d72040f6451,en,here:cm:ontology:landmark_attraction,"{'label': 'LV Travel, 171206 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ជ្រាវ', 'postalCode': '171206'}","{'lat': 13.32504, 'lng': 103.87416}","[{'lat': 13.32492, 'lng': 103.8741}]",114116,"[{'id': '700-7400-0133', 'name': 'Travel Agent/Ticketing', 'primary': True}, {'id': '300-3000-0000', 'name': 'Landmark-Attraction'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '27878137'}]","[{'phone': [{'value': '+85512784968'}], 'www': [{'value': 'https://www.facebook.com/reallifecambodiatour?mibextid=zbwkwl'}]}]","[{'text': ['Mon-Sat: 08:00 - 18:00'], 'isOpen': True, 'structured': [{'start': 'T080000', 'duration': 'PT10H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA'}]}]",Siem Reap
Sun Angkor Guides - Private Day Tours,here:pds:place:116w63gg-6bc8d0d87dfc411596691c5b31b0970f,en,here:cm:ontology:landmark_attraction,"{'label': 'Sun Angkor Guides - Private Day Tours, ផ្លូវ តុលាការ, 171206 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ជ្រាវ', 'street': 'ផ្លូវ តុលាការ', 'postalCode': '171206'}","{'lat': 13.32842, 'lng': 103.87755}","[{'lat': 13.32841, 'lng': 103.87769}]",114559,"[{'id': '300-3000-0000', 'name': 'Landmark-Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '4317310'}]","[{'phone': [{'value': '+85512878518'}], 'www': [{'value': 'http://www.cambodiaangkortour.com'}]}]","[{'text': ['Mon-Sun: 00:00 - 23:30'], 'isOpen': True, 'structured': [{'start': 'T000000', 'duration': 'PT23H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Siem Reap Visiting,here:pds:place:116d408k-ea3d01f76a1a09c3dcc4b913a5070380,en,here:cm:ontology:landmark_attraction,"{'label': 'Siem Reap Visiting, 170811 ជីក្រែង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'ជីក្រែង', 'district': 'សង្វើយ', 'postalCode': '170811'}","{'lat': 13.19727, 'lng': 104.21696}","[{'lat': 13.19723, 'lng': 104.21709}]",114706,"[{'id': '300-3000-0000', 'name': 'Landmark-Attraction', 'primary': True}]",,Not Available,[{'phone': [{'value': '+855886689988'}]}],Not Available,Siem Reap
Peacock Asia Tours,here:pds:place:116w63gg-b083ecd89680254b25fbd0180a4a1295,en,here:cm:ontology:landmark_attraction,"{'label': 'Peacock Asia Tours, 171206 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ជ្រាវ', 'postalCode': '171206'}","{'lat': 13.33299, 'lng': 103.87396}","[{'lat': 13.33298, 'lng': 103.8741}]",114977,"[{'id': '700-7400-0133', 'name': 'Travel Agent/Ticketing', 'primary': True}, {'id': '300-3000-0000', 'name': 'Landmark-Attraction'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '15029211'}]","[{'phone': [{'value': '+855968855203'}], 'www': [{'value': 'http://peacockasiatours.com'}]}]",Not Available,Siem Reap
"Sun Same - Private Tour Guide, Day Tours",here:pds:place:116w63u7-8d4e0064439a494b870e6a4d9eec6008,en,here:cm:ontology:landmark_attraction,"{'label': 'Sun Same - Private Tour Guide, Day Tours, 171204 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'សាលាកម្រើក', 'postalCode': '171204'}","{'lat': 13.34105, 'lng': 103.8584}","[{'lat': 13.34105, 'lng': 103.85841}]",115529,"[{'id': '300-3000-0000', 'name': 'Landmark-Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '2048574'}]","[{'phone': [{'value': '+85592552535'}], 'www': [{'value': 'http://www.tourguideinsiemreap.com'}]}]","[{'text': ['Mon-Sun: 00:00 - 23:30'], 'isOpen': True, 'structured': [{'start': 'T000000', 'duration': 'PT23H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
See Asia Differently,here:pds:place:116w63gg-7dd8d87ec6934218bbbfecf65e08a8a0,en,here:cm:ontology:landmark_attraction,"{'label': 'See Asia Differently, វិថី សាលាកម្រើក, 171204 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'សាលាកម្រើក', 'street': 'វិថី សាលាកម្រើក', 'postalCode': '171204'}","{'lat': 13.34083, 'lng': 103.86373}","[{'lat': 13.34091, 'lng': 103.86384}]",115614,"[{'id': '700-7400-0133', 'name': 'Travel Agent/Ticketing', 'primary': True}, {'id': '300-3000-0000', 'name': 'Landmark-Attraction'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '5579997'}]",[{'www': [{'value': 'http://www.seeasiadifferently.com'}]}],"[{'text': ['Mon-Sun: 00:00 - 23:30'], 'isOpen': True, 'structured': [{'start': 'T000000', 'duration': 'PT23H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
