id,province_id,image_src,title,description,province_name
115,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-01-07-27-24am-thumb245x150.png,Koh Russei,"Koh Russei or Bamboo Island, described to be a gilt-edged crescent resting on emerald or blue water, is a",ព្រះសីហនុ
116,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-01-02-31-57am-thumb245x150.png,Koh Puos,Koh Puos is a quiet and undeveloped island 1 kilometer from the Lomhè Kay beach. Visitors are advised to,ព្រះសីហនុ
117,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-01-02-27-07am-thumb245x150.png,Koh Rong Sanlem,"It is a bit smaller than Koh Rong and situated on its south. Beautiful beaches are on the east coast, where a",ព្រះសីហនុ
118,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-10-05-44am-thumb245x150.png,Koh Rong,"It is situated west of the provincial coast. It offers the fantastic strand of beach on its southwest, stretch...",ព្រះសីហនុ
119,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-09-57-06am-thumb245x150.png,Islands,Approximately 34 islands lie within the jurisdiction of Preah Sihanouk Province. These include the larger,ព្រះសីហនុ
120,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-09-39-01am-thumb245x150.jpg,Wat Chhotahnean (Wat Leu),Wat Leu was constructed in 1964 and is located at the top of Sihanoukville mountain. The paintings in the,ព្រះសីហនុ
121,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-09-35-40am-thumb245x150.jpg,Kbal Chhay Waterfall,"The Kbal Chhay Waterfall, approximately 16km from downtown Sihanoukville on national road 4, gives visitors",ព្រះសីហនុ
122,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-09-26-16am-thumb245x150.png,Hawaii Beach,Hawaii Beach is peppered by thatched roofed eateries and cafés and has always been quite popular.,ព្រះសីហនុ
123,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-09-09-26am-thumb245x150.jpg,Lomherkay Beach,"Lomherkay Beach is also known s “Hawaii Beach, King’s Beach, South Channel Beach.” Like the other major",ព្រះសីហនុ
124,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-09-01-46am-thumb245x150.jpg,Victory Beach,"At over two kilometers, Victory beach is quite long but it is divided into two by a rocky point and a small hi...",ព្រះសីហនុ
125,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-08-33-10am-thumb245x150.png,Sokha Beach,"Sokha Beach Resort takes up and blocks off of Sokha Beach as a private for their hotel residents. However, a",ព្រះសីហនុ
126,48,https://tourismcambodia.org/storage/uploads/contents/thumb/261-thumb245x150-shutterstock-422798851.png,Independence Beach,Independence Beach is a white sandy beach named after the 7-storey Independence Hotel in the area. The,ព្រះសីហនុ
127,48,https://tourismcambodia.org/storage/uploads/contents/thumb/258-thumb245x150-shutterstock-1098531686.png,Serendipity Beach,"Serendipity Beach is the well-visited beach where you can find cheap guesthouses alongside eateries, shops,",ព្រះសីហនុ
128,48,https://tourismcambodia.org/storage/uploads/contents/thumb/257-thumb245x150-shutterstock-634299347.png,Otres Beach,Otres Beach is the next beach south of Ochheuteal and in many way resembles Ochheuteal. The road over,ព្រះសីហនុ
129,48,https://tourismcambodia.org/storage/uploads/contents/thumb/256-thumb245x150-shutterstock-1290460180.png,Ochheuteal Beach,Ochheuteal Beach is the most active beach in Sihanoukville and very popular with travelers and weekenders,ព្រះសីហនុ
130,48,https://tourismcambodia.org/storage/uploads/contents/thumb/255-thumb245x150-shutterstock-133891331.png,Ream National Park,"Ream national Park was declared a protected area in 1993 by royal decree because of its national, scientific,",ព្រះសីហនុ
131,48,https://tourismcambodia.org/storage/uploads/contents/thumb/119-thumb245x150-tbv-deck-overview-jpeg.jpg,Koh Sang Saa,"In Cambodia’s untouched Koh Rong Archipelago, two pristine islands lie side by side. They are known",ព្រះសីហនុ
132,49,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-05-10-13-22am-thumb245x150.jpg,Ramsar of Cambodia’s Mekong River,"Ramsar is a word meaning ‘wetland conservation area’. In the Kingdom of Cambodia , there is a Ramsar",ស្ទឹងត្រែង
133,49,,Stung Treng’s Silk Weaving Center,"Many tourists know that Stung Treng, the northeastern province of Cambodia, is rich in nature tourism sites.",ស្ទឹងត្រែង
134,49,,O’Pong Mohn Site,"The O'Pong Mohn Resort attracts visitors to its natural, small river setting. The spring water, which rises far",ស្ទឹងត្រែង
135,49,,Seam Pang Bird & Wildlife Watching,"Bird watching in Seam Pang can be undertaken in Virak Chey National Park, which is home to hundreds of",ស្ទឹងត្រែង
136,49,,Ancient Pagodas of Stung Treng,"Both the Hang Kho Ba pagoda, which is over 300 years old, and the Hang Savat pagoda are of cultural and",ស្ទឹងត្រែង
137,49,,Anlong Svay Thom Dolphin Pool,Anlong Svay Thom's Dolphin pool or Preah Romkel Dolphin pool is one of the most cherished sites of Mekong,ស្ទឹងត្រែង
138,49,,Koh Khsach,"Koh Khsach is a favorite among tourists during the dry season, especially during Khmer New Year and",ស្ទឹងត្រែង
139,49,,O’Chab Water Rapids,The O'Chab water rapids are a popular place for taking a bath or swimming during the dry season. The,ស្ទឹងត្រែង
140,49,,Prasat Kou & Andong Boran,"The 'Prasat Kou', which means the 'twin temple', is one of the oldest temple ruins of Stung Treng province,",ស្ទឹងត្រែង
141,49,,Badoeum Temple,"The ruins of the Badoeum Temple are located in Sam Khuoy commune, Se San district. The temple was built",ស្ទឹងត្រែង
142,49,,Brambei Lveng Temple,Just located in the jungle about 2 km. south of Preah Ko temple is another temple ruin called 'Brambei Lveng',ស្ទឹងត្រែង
143,49,,Preah Theat Temple,"Located on a hill about 3 km. away from the outskirts of Stung Treng town, the Preah Theat temple is one",ស្ទឹងត្រែង
144,49,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-05-07-28-26am-thumb245x150.jpg,Preah Ko Temple,"Located in Thala Borivath commune, Preah Ko temple can be accessed by the confluence of the Se Kong",ស្ទឹងត្រែង
145,49,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-05-07-24-05am-thumb245x150.jpg,Preah Rumkel,"In Preah Rumkel Commune, Thala borivath district, Stung Treng province, the first home stays were set up",ស្ទឹងត្រែង
146,49,,Koh Phnov,"Koh Phnov, which means ""island of Malabar orange"", is located on the Mekong River in O’Svay commune. This",ស្ទឹងត្រែង
147,49,,Koh Hib and Thmo Sakseth (or Preah Sokhon),"During the rainy season, Koh Hib is one of the islands that seemingly float on the Mekong River along the",ស្ទឹងត្រែង
148,49,https://tourismcambodia.org/storage/uploads/contents/thumb/270-thumb245x150-shutterstock-1164494074.png,Kampi Dolphin Site,"Kampi is the name of a small village situated at the east bank of the Mekong River, 15km north of Kratie on",ស្ទឹងត្រែង
149,49,https://tourismcambodia.org/storage/uploads/contents/thumb/269-thumb245x150-cambodia-holiday-package.jpg,Anlong Neak & Anlong Seima,There are many legends and traditions related to a dragon along the upper Mekong of Stung Treng,ស្ទឹងត្រែង
150,49,https://tourismcambodia.org/storage/uploads/contents/thumb/267-thumb245x150-Stung-Treng-6-1-1024x681.jpg,O’Russey Kandal,The trend of the people in the world today is to travel. The number of visitors increases  yearly both domesti...,ស្ទឹងត្រែង
151,49,https://tourismcambodia.org/storage/uploads/contents/thumb/266-thumb245x150-tours-to-Ramsar-in-Cambodia.jpg,Borey O’Svay,Borey O’Svay is located in O’Savy commune of Thala Borivath district and is one of the most popular,ស្ទឹងត្រែង
152,49,https://tourismcambodia.org/storage/uploads/contents/thumb/265-thumb245x150-3b2pjjz2.jpg,Lbak Khaon (or Sophamith),Cambodian children who have finished their ninth grade studies know well the geography lesson of the mighty,ស្ទឹងត្រែង
153,50,,Koh Pdao,"At Koh Pdao, an island in the Mekong, visitors will find the Koh Pdao Dolphin Pool, one of the few places",ក្រចេះ
154,50,,Phnom Sopor Kaley,"It is a historical and cultural tourist spot located at Chambok commune, Prek Prasob district along the north",ក្រចេះ
155,50,,Phnom Preah,Phnom Preah is a historical and cultural site 1 km west of Chhlong Market. It has a small hermitage and a big,ក្រចេះ
156,50,,Vihear Sarsar Mouy Rouy,Vihear Sarsar Mouy Rouy is a pagoda well-known for its history and as a place of pilgrimage for residents,ក្រចេះ
157,50,https://tourismcambodia.org/storage/uploads/contents/thumb/276-thumb245x150-4di9c49r.jpg,Koh Pdao,"At Koh Pdao, an island in the Mekong, visitors will find the Koh Pdao Dolphin Pool, one of the few places",ក្រចេះ
158,50,https://tourismcambodia.org/storage/uploads/contents/thumb/275-thumb245x150-eqfd10d8.jpg,Phnom Sopor Kaley,"It is a historical and cultural tourist spot located at Chambok commune, Prek Prasob district along the north",ក្រចេះ
159,50,https://tourismcambodia.org/storage/uploads/contents/thumb/274-thumb245x150-1_77.png,Kampi Picnic,"Kampi is a natural attraction in Kratie Province that is situated alongside the Mekong River, approximately 16",ក្រចេះ
160,50,https://tourismcambodia.org/storage/uploads/contents/thumb/273-thumb245x150-13618277993_5a2e9ba765_b.jpg,Phnom Sambok,Phnom Sambok is a hill is covered by various kinds of trees labeled with scientific names. At the top of the h...,ក្រចេះ
161,50,https://tourismcambodia.org/storage/uploads/contents/thumb/272-thumb245x150-shutterstock-1164494074.png,Kampi Dolphin Site,"Kampi is the name of a small village situated at the east bank of the Mekong River, 15km north of Kratie on",ក្រចេះ
162,51,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2021-03-14-08-18-00am-thumb245x150.jpg,Preah Vihear Temple,"The Preah Vihear Temple is a Khmer temple situated at the top of Poy Tadi, a 525-metre (1720 ft) cliff in",ព្រះវិហារ
163,51,https://tourismcambodia.org/storage/uploads/contents/thumb/281-thumb245x150-slidesow-Preah-Vihear.jpg,Steung Ksach Resort,"Is the natural resort, locates along the river of Sen at Thmey Village, Kampong Pra Nak Commune, Tbeng",ព្រះវិហារ
164,51,https://tourismcambodia.org/storage/uploads/contents/thumb/280-thumb245x150-29a82de620a103b8a090c6d6d335b2e7.jpg,Ba Kan Temple,"The Ba Kan located at Ta Seng Village, Ranaksei Commune, Sang Kum Thmey District in 105-Kilometer",ព្រះវិហារ
165,51,https://tourismcambodia.org/storage/uploads/contents/thumb/279-thumb245x150-shutterstock-170042066.png,Koh Ker Temple,"Koh Ker was once an ancient capital of Cambodia, located in Srayong Cheung village, Srayong commune,",ព្រះវិហារ
166,51,https://tourismcambodia.org/storage/uploads/contents/thumb/268-thumb245x150-shutterstock-1109715056.png,Preah Ko Temple,"Located in Thala Borivath commune, Preah Ko temple can be accessed by the confluence of the Se Kong and Mekong...",ព្រះវិហារ
167,52,https://tourismcambodia.org/storage/uploads/contents/thumb/288-thumb245x150-shutterstock-677145103.png,Caves near Kampot,The limestone caves near Kampot house exotic rock formations and Buddhist shrines. When you plan to,កំពត
168,52,https://tourismcambodia.org/storage/uploads/contents/thumb/287-thumb245x150-3ab938f64c9318d26d55ff10d984752b.jpg,Phnom K'Chnor,"When you go sightseeing in Kampot, a must visit spot is Phnom K'Chnor. Phnom K'Chnor is a cave that",កំពត
169,52,https://tourismcambodia.org/storage/uploads/contents/thumb/286-thumb245x150-shutterstock-787516426.png,Kampong Trach,"The town of Kampong Trach, Kampot is a small one but still offers enough attractions to the tourists. Here",កំពត
170,52,https://tourismcambodia.org/storage/uploads/contents/thumb/285-thumb245x150-shutterstock-1068019367.png,Durian Plantations,"The reason you might have been offered so much of the spiky, strong-smelling fruit known as durian while",កំពត
171,52,https://tourismcambodia.org/storage/uploads/contents/thumb/284-thumb245x150-9.2.2-teuk-chhou-water-rapids.jpg,Teuk Chhou Wildlife Education Park,"Several kilometers away from Kompot’s Teuk Chhou waterfall, there is a wildlife education park operated by a",កំពត
172,52,https://tourismcambodia.org/storage/uploads/contents/thumb/283-thumb245x150-shutterstock-540137308.png,Bokor Hill,Bokor Hill is located 42 km from the provincial town. It was erected by French colonists in 1922 during the,កំពត
173,53,https://tourismcambodia.org/storage/uploads/contents/thumb/294-thumb245x150-467801955_medium.jpg,Koh Ton Say,"Koh Tonsay, a peaceful island paradise known to locals as Rabbit Island, is only a short boat ride from the co...",កែប
174,53,https://tourismcambodia.org/storage/uploads/contents/thumb/293-thumb245x150-shutterstock-618981038.png,Phnom Sar Sear,Phnom Sar Sear is a fabulous natural and cultural resort situated at a distance of 14 km. from the provincial...,កែប
175,53,https://tourismcambodia.org/storage/uploads/contents/thumb/292-thumb245x150-far-east-vacation-teuk-chhou-zoo.jpg,Teuk Chhou Zoo,The Teuk Chhou Zoo is a private zoo in Kep. It is located 2.5 km away from the provincial town. The zoo is,កែប
